user_id,exp_group,user_segment,viewed_page,clicked_button,time_on_page
107635,control,new,1,0,22.605956026191585
107636,test,new,1,0,23.581042766235555
107637,test,new,1,0,49.32332318318314
107638,test,loyal,1,0,69.0423323030914
107639,test,new,1,0,13.9345455501578
107640,test,new,1,0,22.413860909915325
107641,test,new,1,0,14.299005990096976
107642,control,returning,1,0,38.00379209252228
107643,control,loyal,1,0,53.002951218668905
107644,control,returning,1,0,33.48636654934876
107645,test,new,1,0,44.35801083319418
107646,test,new,1,0,57.110988116217726
107647,control,new,1,0,46.0600968400971
107648,control,new,1,0,28.99697161135473
107649,control,loyal,1,0,63.88492751074405
107650,test,new,1,0,36.527677972741294
107651,control,new,1,0,24.187844488462858
107652,control,returning,1,0,37.97128005205039
107653,test,loyal,1,0,46.68069526596917
107654,control,loyal,1,0,43.265396363870366
107655,test,new,1,0,12.069891080973168
107656,control,new,1,0,10.0
107657,test,new,1,0,17.942454802916053
107658,control,returning,1,0,52.92906443918223
107659,control,loyal,1,0,30.427790524683573
107660,test,returning,1,0,42.78190018774343
107661,control,new,1,0,50.5339274574768
107662,control,returning,1,0,68.99244215767588
107663,test,new,1,0,47.745772276976574
107664,test,returning,1,0,39.26680856892516
107665,control,returning,1,0,47.2434472615126
107666,control,new,1,0,33.12144774647888
107667,test,returning,1,1,34.18613322334182
107668,test,loyal,1,0,53.27755651456347
107669,control,new,1,0,10.0
107670,test,new,1,0,36.89922934301042
107671,control,loyal,1,0,48.374971716796715
107672,test,loyal,1,0,65.23097049722978
107673,control,new,1,0,25.345757766172163
107674,test,returning,1,0,64.84091389920101
107675,control,loyal,1,0,69.77500757320702
107676,test,new,1,0,10.0
107677,test,returning,1,0,45.209903075780154
107678,control,new,1,0,37.90577390830654
107679,control,new,1,0,12.059432714153665
107680,test,new,1,0,45.20844776200596
107681,control,returning,1,0,57.55393694702705
107682,test,returning,1,0,50.75172330866254
107683,control,returning,1,0,44.62261348736403
107684,control,new,1,0,46.36107097897903
107685,control,new,1,0,56.387129074842434
107686,control,loyal,1,0,47.039766527628586
107687,test,new,1,0,58.12299324986271
107688,test,returning,1,0,70.65017234733494
107689,test,new,1,0,28.525677305584285
107690,test,loyal,1,0,21.9568014574187
107691,test,returning,1,0,50.95395970418261
107692,control,new,1,0,41.738695533466355
107693,test,returning,1,0,44.561278055951746
107694,test,returning,1,0,59.19010461886425
107695,control,new,1,0,39.898601993572484
107696,test,new,1,0,58.82395239519576
107697,test,new,1,0,47.76800774437077
107698,test,loyal,1,0,63.17653561278544
107699,test,returning,1,0,47.53376788701756
107700,test,new,1,0,34.81776547962108
107701,test,returning,1,0,51.54508877659267
107702,control,new,1,0,17.02357184431593
107703,test,new,1,1,21.30252150983906
107704,control,loyal,1,0,33.95839586779822
107705,test,new,1,0,29.306228364434034
107706,test,returning,1,0,43.081061440930334
107707,test,returning,1,0,70.89738405164812
107708,test,new,1,0,10.0
107709,control,loyal,1,0,54.76637886324704
107710,test,new,1,0,41.70159132883634
107711,control,new,1,0,24.37554767405365
107712,test,loyal,1,0,49.95523121860826
107713,test,loyal,1,0,98.50921100946502
107714,control,loyal,1,0,29.63297955669006
107715,test,loyal,1,0,55.220279436387806
107716,control,new,1,0,10.0
107717,test,returning,1,0,31.28423070438147
107718,control,loyal,1,0,47.67518114375052
107719,control,returning,1,0,30.351543294961488
107720,test,new,1,0,10.0
107721,control,new,1,0,48.06691164338835
107722,control,new,1,0,44.78420364567231
107723,control,new,1,0,32.906840011277474
107724,test,new,1,0,31.336861183003958
107725,test,new,1,0,35.778201085526526
107726,control,returning,1,0,28.848444944940873
107727,test,returning,1,0,64.3926586049415
107728,control,returning,1,0,65.07642446700328
107729,test,loyal,1,0,60.79870844178827
107730,test,new,1,0,11.23558140641266
107731,control,returning,1,0,30.131473314514768
107732,control,new,1,0,10.0
107733,control,new,1,0,31.595005447362734
107734,test,returning,1,0,59.55363278531003
107735,test,loyal,1,0,52.12048192501859
107736,test,new,1,1,36.34317251643937
107737,control,new,1,0,52.60584000456956
107738,control,new,1,0,18.406461525164325
107739,test,returning,1,0,57.26265688851002
107740,control,returning,1,0,38.0005340866924
107741,test,new,1,0,50.69408199099543
107742,test,new,1,0,25.68427222237202
107743,control,loyal,1,0,51.905919124405145
107744,control,new,1,0,36.15643428519277
107745,control,new,1,0,22.850590401661073
107746,test,new,1,0,42.652727803187666
107747,test,new,1,0,57.01786436772622
107748,test,loyal,1,0,73.34793113732623
107749,control,returning,1,1,37.586587887805116
107750,control,returning,1,0,56.80803228880657
107751,control,new,1,0,33.18447316401972
107752,control,returning,1,0,74.77708719880258
107753,test,returning,1,0,47.49284290025327
107754,test,new,1,0,40.00670036479104
107755,control,returning,1,0,59.223583516190104
107756,test,new,1,0,47.60787915374233
107757,control,new,1,1,24.12654884643746
107758,test,returning,1,0,59.821593531286396
107759,control,new,1,0,20.59633294250206
107760,control,returning,1,0,45.15913813658412
107761,control,returning,1,0,31.562615418809393
107762,test,new,1,0,26.874428125643874
107763,control,new,1,0,28.698408219611707
107764,test,returning,1,0,33.60963171345952
107765,test,returning,1,0,52.2346048922063
107766,test,new,1,0,29.91896495724084
107767,control,new,1,0,35.95286926021002
107768,control,new,1,0,10.0
107769,control,returning,1,0,45.23897870958795
107770,control,new,1,0,34.88907566065289
107771,test,returning,1,0,20.83997506424011
107772,control,returning,1,0,49.3449270839636
107773,control,new,1,0,28.216465834607295
107774,control,loyal,1,0,82.32659730221108
107775,control,new,1,0,45.081649284754874
107776,control,new,1,0,22.559249401490927
107777,test,returning,1,0,67.96041551993281
107778,control,new,1,0,53.24706018534118
107779,control,loyal,1,0,25.5448394271048
107780,test,new,1,0,16.90027231838874
107781,control,returning,1,0,63.37893697849175
107782,test,returning,1,0,40.184669016922335
107783,control,new,1,0,56.728846580381926
107784,test,new,1,0,32.46409641832492
107785,test,returning,1,0,50.40510623459041
107786,control,returning,1,0,57.38526156794606
107787,control,new,1,0,18.171071907629347
107788,control,returning,1,0,47.83911707947822
107789,control,returning,1,0,34.19759408636796
107790,test,new,1,0,51.600265243626325
107791,test,new,1,0,37.11678323788719
107792,control,new,1,0,33.77861952183125
107793,control,new,1,0,16.963142713316792
107794,control,new,1,0,10.044242655302963
107795,test,returning,1,0,52.41499692147962
107796,test,returning,1,1,44.65893483476603
107797,control,new,1,1,22.252730756076012
107798,control,returning,1,0,44.871617859815
107799,test,new,1,0,10.0
107800,control,new,1,0,22.742495153494104
107801,test,returning,1,0,33.75576180280042
107802,control,loyal,1,0,29.164253939559696
107803,control,new,1,0,16.057923494721653
107804,test,loyal,1,0,68.93635653348362
107805,test,loyal,1,0,34.82235706997621
107806,test,new,1,0,49.7827958921636
107807,test,returning,1,0,76.19972328831975
107808,control,returning,1,0,70.96700139286492
107809,test,new,1,1,27.584102593361955
107810,control,new,1,0,10.0
107811,control,returning,1,0,53.10445213257097
107812,test,new,1,0,33.26763016139013
107813,control,loyal,1,0,32.32944148047508
107814,control,new,1,0,41.86636715962494
107815,test,loyal,1,0,50.99008953240714
107816,control,returning,1,0,57.909488744358484
107817,test,loyal,1,1,53.98203506369923
107818,control,new,1,0,32.800930115759535
107819,control,loyal,1,0,63.21097278388187
107820,test,returning,1,0,39.34870469351985
107821,control,returning,1,0,78.3739753151228
107822,test,new,1,0,16.14977375829678
107823,control,new,1,0,49.32942238447654
107824,control,loyal,1,0,55.40080979711526
107825,control,returning,1,0,51.28438939655141
107826,control,new,1,0,69.74060703651448
107827,test,new,1,0,57.61860135020993
107828,control,new,1,0,10.0
107829,control,new,1,0,25.349698854354635
107830,test,new,1,1,18.048205970439824
107831,test,new,1,0,27.517140700340804
107832,control,returning,1,0,26.27115262398238
107833,control,returning,1,0,39.25727764022458
107834,control,new,1,0,38.15657607308256
107835,control,returning,1,0,52.67613741195798
107836,test,returning,1,0,44.102486297947316
107837,control,returning,1,0,10.0
107838,control,new,1,0,10.0
107839,test,loyal,1,0,53.90219665549864
107840,test,loyal,1,0,53.23984562113786
107841,control,returning,1,0,49.16935173707109
107842,test,loyal,1,0,55.14045022695576
107843,control,loyal,1,0,52.637582984093605
107844,control,loyal,1,0,60.27904561955103
107845,control,returning,1,0,32.592980106129374
107846,control,loyal,1,0,48.95760070538815
107847,test,new,1,1,15.796916243393937
107848,control,new,1,0,23.41896153120454
107849,control,loyal,1,0,57.82473334441047
107850,test,loyal,1,0,31.753753861319062
107851,test,new,1,0,24.536842279610607
107852,control,new,1,0,39.255330960426484
107853,test,new,1,0,30.26421134326349
107854,control,new,1,0,48.660547507951925
107855,control,loyal,1,0,53.90117295009741
107856,control,new,1,0,46.87993740233723
107857,test,returning,1,0,22.657576961709186
107858,control,new,1,0,55.76611450699679
107859,control,loyal,1,0,57.04250989312379
107860,control,new,1,1,23.27837450541264
107861,control,new,1,0,19.250303757440648
107862,test,new,1,0,55.72853702802388
107863,test,new,1,0,47.795920350350244
107864,test,returning,1,0,61.30243525850929
107865,test,new,1,0,54.27031691277848
107866,test,new,1,0,10.0
107867,test,new,1,0,49.322372180221365
107868,test,new,1,0,31.83853938323316
107869,test,new,1,0,25.141360662487898
107870,control,new,1,0,19.07814875160568
107871,test,loyal,1,0,57.96795753348151
107872,control,new,1,0,32.259582487882426
107873,control,new,1,0,30.055445590628356
107874,test,new,1,0,36.65418729616114
107875,test,new,1,0,28.68455735339202
107876,control,returning,1,0,17.14133310145014
107877,control,new,1,0,50.8170147055545
107878,test,new,1,0,40.24198195108941
107879,test,returning,1,0,71.35185954885435
107880,control,returning,1,1,52.547522768142244
107881,test,new,1,0,31.690232007823074
107882,control,returning,1,0,27.7947493278918
107883,control,loyal,1,0,27.52633493571781
107884,control,new,1,0,18.504573633658666
107885,test,returning,1,0,65.2935574080129
107886,test,new,1,0,50.514304022363
107887,test,new,1,0,19.459849047028694
107888,control,loyal,1,0,74.68814992969801
107889,test,loyal,1,0,89.8680923458456
107890,control,new,1,0,58.32907584853355
107891,control,new,1,0,42.217898744898854
107892,test,loyal,1,1,79.93631181986456
107893,control,new,1,0,28.20540555640158
107894,test,new,1,0,48.87748190904298
107895,test,new,1,0,45.19000703126849
107896,control,returning,1,0,55.11694132726545
107897,test,returning,1,0,40.92422640257728
107898,control,returning,1,0,22.7101943812282
107899,test,new,1,0,16.097626542974222
107900,control,loyal,1,0,64.49270359630285
107901,control,new,1,0,59.12816426275505
107902,test,new,1,0,29.821767261733946
107903,control,returning,1,0,19.032010324871244
107904,test,new,1,0,34.760623574378414
107905,control,new,1,0,43.21436678588652
107906,test,new,1,0,10.0
107907,control,returning,1,0,31.822556045926703
107908,test,loyal,1,1,38.03953279891553
107909,control,new,1,0,62.20372862295659
107910,test,new,1,0,62.17955182161104
107911,control,new,1,0,32.7985969630792
107912,test,new,1,0,48.25671274370795
107913,control,loyal,1,0,75.49309060506974
107914,test,loyal,1,0,64.96031420249889
107915,test,new,1,0,29.409071622878287
107916,control,loyal,1,0,43.43891453603119
107917,control,new,1,0,69.73160006605903
107918,control,returning,1,0,49.77906687590274
107919,control,new,1,0,16.688822836909274
107920,test,returning,1,0,75.81513863376608
107921,control,loyal,1,0,66.23968835974077
107922,test,new,1,0,19.82920209897796
107923,test,returning,1,0,70.16137979506092
107924,test,new,1,0,29.561211480616166
107925,test,new,1,0,32.634133793025555
107926,test,returning,1,0,53.83500728659872
107927,control,new,1,0,44.17633043384461
107928,control,loyal,1,0,35.118030506097575
107929,test,new,1,0,19.099479453275492
107930,control,new,1,0,18.44220343057595
107931,test,new,1,0,61.21143494843971
107932,test,new,1,0,17.42359681169951
107933,test,new,1,0,43.59297911030623
107934,control,new,1,0,10.0
107935,test,new,1,0,36.376743401496654
107936,test,returning,1,0,45.70188766461302
107937,test,new,1,0,63.35499783548444
107938,control,loyal,1,0,46.230734577576435
107939,test,new,1,0,53.44504412429335
107940,test,new,1,0,40.84899898131046
107941,test,new,1,0,31.117638897207325
107942,control,new,1,0,39.22468567837624
107943,control,loyal,1,1,59.210866626582295
107944,test,returning,1,0,49.231922677542165
107945,control,loyal,1,0,54.76208076204689
107946,test,returning,1,0,52.76017319112744
107947,control,new,1,0,28.901721726656366
107948,control,returning,1,0,40.42484126207225
107949,test,returning,1,0,41.95271393757473
107950,test,new,1,0,52.28697034864193
107951,test,loyal,1,1,47.68139369840758
107952,test,returning,1,0,37.51315043566599
107953,test,new,1,0,38.83766422824357
107954,control,new,1,0,50.961507622909096
107955,control,new,1,0,62.67891395494353
107956,test,returning,1,0,33.35128876069736
107957,control,returning,1,0,38.54334772380838
107958,test,returning,1,0,28.506718560462005
107959,control,new,1,0,28.99900298349197
107960,control,loyal,1,0,41.337401597580275
107961,control,new,1,0,54.454464925578236
107962,test,new,1,0,35.06505167929054
107963,test,new,1,0,34.53074567384136
107964,test,loyal,1,1,37.40982572190568
107965,control,returning,1,0,78.36738924140944
107966,test,new,1,0,15.265780403269726
107967,test,new,1,0,19.33123358556891
107968,test,loyal,1,0,37.52391810773891
107969,test,new,1,0,49.279113288205224
107970,test,loyal,1,0,59.36427076883716
107971,control,new,1,0,27.117367768701452
107972,test,returning,1,0,54.676530672044606
107973,test,new,1,0,50.67150519316446
107974,control,new,1,0,53.16931401618466
107975,control,new,1,0,34.64426051402257
107976,control,returning,1,0,64.54282576666373
107977,test,new,1,0,28.852533353074865
107978,control,new,1,0,14.29722691388794
107979,test,new,1,0,52.43993930103056
107980,test,new,1,0,55.45557118818492
107981,test,returning,1,0,50.331551176564176
107982,control,loyal,1,0,29.1327421570611
107983,control,new,1,0,55.37138731000659
107984,test,loyal,1,0,45.97468183513508
107985,control,new,1,0,23.014466407507353
107986,control,returning,1,0,40.145864165169144
107987,test,new,1,0,25.646078109714335
107988,control,new,1,0,35.738704582174485
107989,test,new,1,0,45.43546377197249
107990,control,new,1,0,44.19402692221037
107991,test,new,1,0,34.41615564792517
107992,control,new,1,0,36.88930243003777
107993,control,new,1,0,10.0
107994,test,returning,1,0,58.82849865678477
107995,control,returning,1,0,34.37427134954621
107996,control,new,1,0,44.55146384248995
107997,test,returning,1,0,45.81879561686747
107998,test,new,1,0,32.047490459915025
107999,control,new,1,0,30.904665869650817
108000,control,returning,1,0,50.37136291796236
108001,control,new,1,0,15.899888987159825
108002,control,new,1,0,40.85998457067858
108003,test,returning,1,0,26.112069370994643
108004,control,new,1,0,25.81103815909598
108005,control,new,1,0,37.605973628592906
108006,control,loyal,1,0,50.96251157945825
108007,control,new,1,0,50.034024763842936
108008,control,new,1,0,41.9740766643819
108009,test,new,1,0,43.70850783664465
108010,control,new,1,0,46.53477063136583
108011,test,new,1,0,37.4151568130155
108012,test,loyal,1,0,71.21889963199922
108013,test,new,1,0,10.0
108014,control,returning,1,0,15.650725876541205
108015,control,returning,1,0,52.72949879414662
108016,test,returning,1,0,51.84519817757176
108017,control,loyal,1,0,37.96050108007687
108018,test,new,1,0,24.466369190710758
108019,control,new,1,0,26.69783856324774
108020,control,new,1,0,10.599206799700628
108021,control,new,1,0,10.0
108022,control,loyal,1,0,39.0656834650933
108023,control,new,1,0,10.0
108024,control,returning,1,0,70.15584536744315
108025,control,returning,1,0,38.3712735776371
108026,control,returning,1,0,52.830002593801524
108027,test,returning,1,0,52.335991641047606
108028,test,new,1,0,10.552172063798523
108029,control,new,1,0,34.33163367849211
108030,test,returning,1,0,67.91453284962554
108031,test,new,1,0,43.073465116132276
108032,test,loyal,1,0,78.91881148247052
108033,control,new,1,0,49.00368884608052
108034,control,new,1,1,13.785417857334853
108035,test,loyal,1,0,73.89002484920228
108036,control,new,1,0,21.635648437039297
108037,control,new,1,0,42.12599760306004
108038,test,returning,1,0,51.59812907436234
108039,test,new,1,0,44.13429215551924
108040,control,new,1,0,55.087680305007254
108041,test,returning,1,0,50.20509313585004
108042,test,returning,1,1,51.346967026733424
108043,control,new,1,0,21.521384290425246
108044,test,loyal,1,0,51.96822218502852
108045,test,new,1,0,41.08982433020507
108046,control,new,1,0,15.212442850740029
108047,test,loyal,1,1,56.044357142198294
108048,test,new,1,0,10.343245676767022
108049,test,new,1,0,28.11442669384276
108050,control,loyal,1,0,64.50906011910237
108051,test,new,1,0,48.98399675940628
108052,control,loyal,1,0,53.838112739460485
108053,test,loyal,1,0,48.79585226016453
108054,test,loyal,1,0,76.39928314691794
108055,test,new,1,0,39.22209264505776
108056,control,new,1,0,62.26982927647941
108057,test,returning,1,0,41.52398843881123
108058,test,new,1,0,31.402697793741623
108059,test,returning,1,0,41.454595847416726
108060,test,returning,1,0,62.68347901274708
108061,control,returning,1,0,19.245958440986275
108062,test,new,1,0,36.01907653933266
108063,test,new,1,0,27.763373464189243
108064,test,new,1,0,37.32099104984547
108065,test,new,1,0,44.62122048872449
108066,control,loyal,1,0,78.78526961903592
108067,control,returning,1,0,62.12208655347593
108068,test,new,1,0,51.80077747376876
108069,test,loyal,1,0,72.30011251227855
108070,test,new,1,0,42.35443872919632
108071,test,new,1,0,28.848633167908524
108072,test,new,1,0,44.73572929352954
108073,control,new,1,0,10.674886262684591
108074,test,returning,1,0,37.86309857439781
108075,control,returning,1,0,35.95029026589101
108076,test,new,1,0,62.139907755955306
108077,control,new,1,0,40.21536904216861
108078,control,new,1,0,22.998052186820164
108079,test,loyal,1,0,86.47786597167675
108080,test,new,1,0,10.0
108081,test,returning,1,0,37.32287277691518
108082,test,returning,1,0,34.176970221536294
108083,control,returning,1,0,83.04365340941376
108084,test,new,1,0,10.0
108085,test,new,1,0,21.994039733503037
108086,control,loyal,1,0,48.10180455839837
108087,test,returning,1,0,69.46405786822149
108088,test,returning,1,0,74.37943021240346
108089,test,new,1,0,43.45349259965296
108090,control,returning,1,0,51.28595532539316
108091,test,new,1,0,40.427473513918
108092,control,new,1,0,21.434142285184823
108093,control,new,1,0,31.98670247810296
108094,test,returning,1,0,46.67573419597369
108095,control,new,1,0,10.0
108096,test,returning,1,0,41.584264664662925
108097,test,loyal,1,0,54.21870677320443
108098,control,returning,1,0,28.56323401146685
108099,control,loyal,1,0,36.260334583911614
108100,test,returning,1,0,24.061338412755028
108101,test,loyal,1,0,65.3205011327955
108102,test,returning,1,0,41.49738369681472
108103,control,new,1,0,57.57551419727473
108104,test,new,1,0,32.352582039668015
108105,test,new,1,0,49.76254536986105
108106,control,returning,1,0,54.59166810975893
108107,test,returning,1,0,32.50941853350261
108108,test,new,1,0,35.441980585756184
108109,control,returning,1,0,62.85579684252289
108110,test,new,1,0,44.72746108263587
108111,test,loyal,1,0,59.14331461137036
108112,control,new,1,0,19.75829120763136
108113,test,new,1,0,11.92920887657461
108114,control,new,1,0,46.41465889385553
108115,control,new,1,0,34.712227042906946
108116,test,new,1,0,28.65731863253313
108117,test,returning,1,0,57.51775746531683
108118,control,returning,1,0,43.30974368031087
108119,control,returning,1,0,18.293843215775542
108120,control,new,1,0,18.78924236282055
108121,control,loyal,1,0,55.03370840640236
108122,test,loyal,1,0,57.20322872803616
108123,control,loyal,1,0,64.51481030055892
108124,test,new,1,0,24.59075450892834
108125,control,new,1,0,40.94431693919812
108126,test,new,1,0,10.0
108127,control,new,1,0,17.26150452881655
108128,test,returning,1,0,47.31606944750279
108129,test,new,1,0,21.895749512876645
108130,control,returning,1,0,45.92205332706759
108131,test,new,1,0,46.313452339910036
108132,control,returning,1,0,74.00658817977913
108133,test,new,1,0,11.420433995560629
108134,control,new,1,0,19.941670550204194
108135,test,loyal,1,0,44.99549346725644
108136,test,new,1,0,44.03480427482139
108137,control,loyal,1,0,55.995159273828556
108138,control,new,1,0,44.33457348822555
108139,control,new,1,0,16.586592956909477
108140,test,returning,1,0,53.98854001184249
108141,control,new,1,0,25.265998661510565
108142,control,returning,1,0,52.77572349038056
108143,control,new,1,0,24.52374927292599
108144,control,returning,1,0,52.30529326384112
108145,test,loyal,1,0,51.030367529941145
108146,control,new,1,0,37.0747658115832
108147,control,returning,1,0,60.380442937819815
108148,control,loyal,1,0,45.46465160876797
108149,test,new,1,0,28.22984066301429
108150,control,new,1,0,36.40983799140012
108151,control,new,1,1,10.0
108152,control,new,1,0,45.37841930391645
108153,test,returning,1,0,68.14750230460244
108154,test,returning,1,0,41.312361262829505
108155,test,loyal,1,0,58.30251051791557
108156,test,new,1,0,56.51799725441707
108157,test,new,1,0,35.827479502542836
108158,control,new,1,0,22.62951060754643
108159,control,new,1,1,52.38066456892569
108160,control,returning,1,0,40.058057284797776
108161,test,new,1,0,10.0
108162,test,new,1,0,59.06434440870906
108163,test,new,1,0,44.68666604249239
108164,test,new,1,0,46.91425315056853
108165,control,new,1,0,34.40764911152263
108166,test,new,1,0,21.242871048980966
108167,control,new,1,0,44.52707031427541
108168,control,loyal,1,0,49.64868331722408
108169,control,new,1,0,15.806001862774618
108170,test,new,1,0,69.29785160180526
108171,control,loyal,1,0,65.68088646574991
108172,test,new,1,0,43.850359932698936
108173,test,new,1,0,15.259822741573348
108174,test,returning,1,0,53.42338823794149
108175,test,returning,1,0,75.11957374083292
108176,control,new,1,0,21.73197968778876
108177,control,loyal,1,0,44.45782142035066
108178,control,returning,1,1,17.809762021808847
108179,control,new,1,0,30.90409304291609
108180,test,new,1,0,26.95200484520144
108181,control,new,1,0,34.194962471156444
108182,test,new,1,0,46.24427566509889
108183,test,new,1,0,13.498089672729932
108184,test,returning,1,0,27.054375094558598
108185,control,new,1,0,32.08583963828372
108186,control,new,1,0,24.45393823022526
108187,control,returning,1,0,43.236056853118825
108188,control,new,1,0,48.97945697324653
108189,test,new,1,0,31.058360993706078
108190,test,returning,1,0,86.7417478270093
108191,control,returning,1,0,38.99984610712492
108192,test,new,1,0,10.0
108193,test,new,1,0,42.70751315314104
108194,test,new,1,0,14.29145480723977
108195,test,returning,1,0,36.864319005784836
108196,test,new,1,0,27.476481745294617
108197,control,returning,1,0,56.802537465349666
108198,test,new,1,0,38.4435687530937
108199,test,new,1,0,10.0
108200,test,returning,1,0,56.09079029982923
108201,test,new,1,0,13.522222073331918
108202,test,returning,1,0,50.7351768662538
108203,control,new,1,0,10.0
108204,test,new,1,0,41.826633505850054
108205,control,new,1,0,18.898212139589916
108206,test,loyal,1,0,80.2673594367217
108207,test,new,1,0,27.081875675420925
108208,control,new,1,0,12.710419691271461
108209,control,returning,1,0,51.22959605058577
108210,control,new,1,0,24.215937176280967
108211,test,new,1,0,28.39305131734895
108212,control,returning,1,0,45.94075603503721
108213,control,loyal,1,0,53.946064299903355
108214,control,returning,1,0,32.940239565272655
108215,test,new,1,0,30.94756117682811
108216,test,new,1,0,16.71849801119226
108217,test,new,1,0,42.9266531384592
108218,test,loyal,1,0,40.48815925675825
108219,test,returning,1,0,64.99297950459007
108220,test,returning,1,0,35.17683136582823
108221,test,returning,1,0,91.93719542011979
108222,test,new,1,0,51.18802108317257
108223,test,returning,1,0,51.212514631647615
108224,control,new,1,0,19.142890610381954
108225,test,returning,1,0,35.591653039933924
108226,control,returning,1,0,27.36220334785955
108227,control,loyal,1,0,56.81281590035606
108228,test,loyal,1,0,71.15576645943746
108229,test,loyal,1,0,45.51548566511328
108230,test,new,1,0,59.196488708187985
108231,test,returning,1,0,60.29440483701368
108232,control,new,1,1,23.3242249948214
108233,control,loyal,1,0,20.840380223681862
108234,test,returning,1,0,44.58319609304098
108235,control,new,1,0,17.877101332457144
108236,control,returning,1,0,51.64124147201086
108237,control,loyal,1,0,77.17758243386585
108238,test,new,1,0,24.948291595999684
108239,test,loyal,1,0,60.47231786898048
108240,control,new,1,0,24.71904379258592
108241,test,returning,1,0,40.689061521927975
108242,test,new,1,0,44.63203210701888
108243,test,new,1,0,31.800543218576564
108244,test,new,1,1,53.16764268285593
108245,test,loyal,1,0,70.51025264818992
108246,control,new,1,0,21.23958782981943
108247,test,new,1,0,20.40990235910236
108248,test,new,1,0,33.49421969879129
108249,test,loyal,1,0,96.06620982046599
108250,control,returning,1,0,46.75919434339511
108251,control,returning,1,0,34.06531080375653
108252,test,new,1,0,40.34832505508077
108253,test,new,1,0,57.25607655189775
108254,test,loyal,1,0,71.45546731890221
108255,test,loyal,1,0,72.25682017357718
108256,control,new,1,0,10.0
108257,control,loyal,1,0,48.000357992060344
108258,test,loyal,1,0,58.06877488873286
108259,control,loyal,1,0,47.614540637357095
108260,test,new,1,0,14.93859622150535
108261,test,new,1,0,63.55766787935265
108262,control,new,1,0,43.608748668883244
108263,test,new,1,0,28.85021645783638
108264,test,returning,1,0,66.94821915024
108265,test,returning,1,0,54.634698564284115
108266,test,new,1,1,39.012254833376915
108267,control,returning,1,0,65.76251778931909
108268,test,new,1,0,12.273500981172795
108269,test,new,1,0,30.044678041159013
108270,test,new,1,0,53.53133577839903
108271,test,loyal,1,1,53.91743669749829
108272,test,new,1,0,54.55849562740569
108273,control,returning,1,0,69.5888380588282
108274,test,loyal,1,0,42.901567618422774
108275,control,returning,1,0,45.57869219865282
108276,control,new,1,0,51.48069381306111
108277,control,new,1,0,39.35758646222159
108278,test,returning,1,0,31.74514680828221
108279,test,new,1,0,23.640606457438835
108280,test,new,1,0,17.90371050787917
108281,test,new,1,0,23.539258234345844
108282,test,new,1,0,32.56890157579345
108283,control,new,1,0,25.196923510663453
108284,test,new,1,0,32.221498124687756
108285,control,new,1,0,50.136474689782546
108286,test,returning,1,0,59.152290061409104
108287,control,new,1,0,68.72880515019241
108288,control,new,1,0,10.0
108289,test,loyal,1,0,62.40556666749601
108290,test,returning,1,0,67.08241153836825
108291,test,new,1,0,10.190493782968236
108292,test,new,1,0,25.935380453814062
108293,test,new,1,0,19.01875187417332
108294,test,new,1,0,10.0
108295,test,new,1,0,25.607475669628094
108296,control,new,1,1,33.604497158205206
108297,test,new,1,0,45.051555188483846
108298,test,new,1,0,49.41617364709892
108299,test,new,1,0,30.34910796091799
108300,control,new,1,0,46.428494325158454
108301,control,new,1,0,10.582283158039392
108302,test,loyal,1,0,66.72917406053377
108303,control,loyal,1,1,37.803940325584435
108304,control,new,1,0,39.42670289453967
108305,control,new,1,0,18.332833420331355
108306,control,loyal,1,0,57.62534726658325
108307,control,returning,1,0,31.720809248996545
108308,test,new,1,0,31.69173761822532
108309,test,returning,1,0,38.20987113005143
108310,test,new,1,1,45.891426664880896
108311,control,returning,1,0,37.564201878243196
108312,test,returning,1,0,41.57776228097141
108313,test,new,1,0,28.078648511637752
108314,control,returning,1,0,30.828822200274473
108315,control,new,1,1,17.013075850543643
108316,control,loyal,1,0,40.09157356776856
108317,control,loyal,1,0,41.545749906651395
108318,control,new,1,0,28.12100375276356
108319,control,returning,1,0,36.20420843604562
108320,control,new,1,0,44.369275530435885
108321,control,returning,1,0,43.122902247388744
108322,control,returning,1,0,53.766279543667395
108323,control,loyal,1,0,49.02420692940307
108324,control,new,1,0,23.343680272187918
108325,control,loyal,1,0,34.296944886631394
108326,control,loyal,1,0,46.75784437226458
108327,control,new,1,0,46.47869946194008
108328,control,new,1,0,10.0
108329,test,returning,1,0,56.36022413888845
108330,control,returning,1,0,10.0
108331,control,returning,1,0,44.48748607727149
108332,test,returning,1,0,60.87723476002094
108333,test,new,1,0,20.822186925676768
108334,control,new,1,0,10.015926305107648
108335,control,returning,1,0,64.98385639504275
108336,control,returning,1,0,32.157235866217945
108337,test,returning,1,0,39.269852590008796
108338,control,returning,1,1,53.383167355845
108339,test,returning,1,0,49.66778574480511
108340,control,new,1,0,49.59332696503032
108341,test,returning,1,0,41.20942871224738
108342,control,returning,1,0,42.93980510805523
108343,test,returning,1,0,50.86980171378727
108344,test,new,1,0,59.08638844284113
108345,control,new,1,0,10.0
108346,control,returning,1,1,23.036679642679747
108347,control,new,1,0,32.66930063504151
108348,control,loyal,1,0,58.43803444499831
108349,control,new,1,0,22.86036955956203
108350,control,new,1,0,55.09629748631309
108351,test,returning,1,0,46.48524301761158
108352,control,new,1,0,10.0
108353,test,new,1,0,36.78910519604411
